"Estado","% Ocupación"
"Baja California","48.64"
"Aguascalientes","45.89"
"Chihuahua","44.07"
"Sonora","41.70"
"Durango","37.59"
"Coahuila de Zaragoza","31.17"
"Nuevo León","25.41"
"Guanajuato","22.36"
"San Luis Potosí","21.21"
"Sinaloa","21.19"
"Puebla","21.16"
"Tamaulipas","16.66"
"Jalisco","15.18"
"Ciudad de México","13.24"
"Hidalgo","13.21"
"Nayarit","12.76"
"Oaxaca","11.79"
"Quintana Roo","11.72"
"Querétaro","11.28"
"México","10.20"
"Tlaxcala","8.92"
"Veracruz de Ignacio de La Llave","8.23"
"Baja California Sur","6.00"
"Guerrero","5.62"
"Michoacán de Ocampo","5.44"
"Zacatecas","5.26"
"Colima","4.34"
"Morelos","3.93"
"Tabasco","3.32"
"Yucatán","2.38"
"Chiapas","2.02"
"Campeche","1.14"
