"Estado","% Ocupación"
"Tlaxcala","5.00"
"Colima","3.84"
"Baja California Sur","3.33"
"Ciudad de México","1.89"
"Sonora","1.56"
"Michoacán de Ocampo","1.40"
"Jalisco","1.37"
"Puebla","1.31"
"Hidalgo","1.26"
"Yucatán","0.82"
"Tabasco","0.63"
"Nuevo León","0.52"
"México","0.44"
"Guanajuato","0.30"
"Sinaloa","0.00"
"Aguascalientes","0.00"
"Morelos","0.00"
"Zacatecas","0.00"
"Chihuahua","0.00"
"Durango","0.00"
"Querétaro","0.00"
"Campeche","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"San Luis Potosí","0.00"
"Coahuila de Zaragoza","0.00"
"Quintana Roo","0.00"
"Baja California","0.00"
"Guerrero","0.00"
"Tamaulipas","0.00"
"Nayarit","0.00"
"Oaxaca","0.00"
"Chiapas","0.00"
