"Estado","% Ocupación"
"Chihuahua","66.21"
"Nuevo León","65.11"
"Durango","64.28"
"Ciudad de México","61.34"
"Coahuila de Zaragoza","61.12"
"Aguascalientes","60.82"
"Zacatecas","60.39"
"San Luis Potosí","58.48"
"Sinaloa","55.97"
"Baja California Sur","55.35"
"Sonora","50.13"
"Baja California","46.16"
"Tamaulipas","42.37"
"Hidalgo","39.04"
"Jalisco","38.99"
"Nayarit","36.97"
"Guanajuato","35.11"
"Quintana Roo","33.97"
"Querétaro","33.75"
"Puebla","32.71"
"Oaxaca","32.32"
"México","28.46"
"Guerrero","22.66"
"Morelos","21.25"
"Colima","20.35"
"Veracruz de Ignacio de La Llave","17.28"
"Michoacán de Ocampo","16.91"
"Tabasco","14.84"
"Yucatán","9.82"
"Tlaxcala","8.77"
"Campeche","5.62"
"Chiapas","3.22"
