"Estado","% Ocupación"
"Morelos","56.89"
"Aguascalientes","46.96"
"Tabasco","44.72"
"Veracruz de Ignacio de La Llave","43.63"
"Colima","38.46"
"Puebla","37.76"
"Nuevo León","36.31"
"Tamaulipas","36.05"
"Michoacán de Ocampo","36.00"
"Ciudad de México","35.33"
"Tlaxcala","34.71"
"Jalisco","33.97"
"Querétaro","31.29"
"Yucatán","30.86"
"Hidalgo","30.57"
"Baja California","30.25"
"México","29.53"
"Oaxaca","25.87"
"Durango","24.76"
"Nayarit","22.09"
"San Luis Potosí","21.63"
"Coahuila de Zaragoza","21.47"
"Chihuahua","20.23"
"Zacatecas","20.14"
"Chiapas","18.14"
"Guanajuato","16.66"
"Sonora","13.86"
"Sinaloa","13.67"
"Baja California Sur","12.08"
"Guerrero","10.38"
"Campeche","9.35"
"Quintana Roo","8.97"
