"Estado","% Ocupación"
"Quintana Roo","35.73"
"Baja California Sur","33.90"
"Nayarit","23.36"
"Tamaulipas","22.79"
"Durango","22.22"
"Tabasco","21.21"
"Sonora","19.55"
"Yucatán","19.43"
"Colima","17.64"
"Nuevo León","17.53"
"Sinaloa","17.11"
"Hidalgo","16.71"
"Chihuahua","15.85"
"Veracruz de Ignacio de La Llave","15.84"
"Ciudad de México","15.20"
"Aguascalientes","13.21"
"Oaxaca","13.16"
"Baja California","13.07"
"Jalisco","12.41"
"Guerrero","11.67"
"Puebla","10.64"
"México","10.62"
"Coahuila de Zaragoza","10.00"
"Michoacán de Ocampo","8.59"
"Zacatecas","8.19"
"Morelos","7.76"
"Campeche","6.68"
"Querétaro","6.18"
"San Luis Potosí","5.39"
"Tlaxcala","4.82"
"Guanajuato","4.79"
"Chiapas","4.22"
