"Estado","% Ocupación"
"Colima","100.00"
"Nayarit","100.00"
"Zacatecas","100.00"
"Oaxaca","94.28"
"Durango","91.66"
"Tlaxcala","87.50"
"Querétaro","85.00"
"Ciudad de México","81.03"
"Nuevo León","77.27"
"Sinaloa","75.53"
"Hidalgo","73.33"
"Jalisco","68.97"
"Michoacán de Ocampo","65.38"
"Veracruz de Ignacio de La Llave","61.45"
"Yucatán","58.62"
"Puebla","57.50"
"México","56.75"
"Aguascalientes","56.41"
"San Luis Potosí","53.33"
"Sonora","51.92"
"Tamaulipas","51.80"
"Tabasco","50.81"
"Guerrero","48.91"
"Quintana Roo","48.83"
"Coahuila de Zaragoza","45.45"
"Guanajuato","44.64"
"Morelos","26.08"
"Baja California Sur","25.00"
"Chiapas","24.00"
"Chihuahua","15.00"
"Baja California","8.57"
"Campeche","0.00"
