"Estado","% Ocupación"
"Nuevo León","43.05"
"Aguascalientes","41.89"
"Querétaro","28.97"
"Tlaxcala","23.88"
"Ciudad de México","23.33"
"Baja California Sur","20.77"
"Colima","19.40"
"Sinaloa","19.38"
"Veracruz de Ignacio de La Llave","18.01"
"Durango","17.44"
"Oaxaca","15.78"
"Sonora","15.55"
"Chihuahua","13.77"
"Hidalgo","12.66"
"Jalisco","12.28"
"Puebla","12.25"
"Zacatecas","11.62"
"México","11.55"
"Tamaulipas","11.20"
"Michoacán de Ocampo","11.11"
"Coahuila de Zaragoza","9.77"
"Nayarit","9.57"
"San Luis Potosí","9.56"
"Baja California","8.20"
"Guanajuato","6.86"
"Morelos","6.34"
"Tabasco","5.24"
"Guerrero","5.11"
"Quintana Roo","4.22"
"Chiapas","3.54"
"Yucatán","2.43"
"Campeche","0.99"
