"Estado","% Ocupación"
"Tlaxcala","37.93"
"Querétaro","23.37"
"Aguascalientes","18.68"
"Ciudad de México","18.19"
"Oaxaca","15.78"
"Nuevo León","15.51"
"Morelos","15.15"
"Veracruz de Ignacio de La Llave","11.41"
"México","10.16"
"Puebla","9.87"
"Jalisco","9.84"
"Hidalgo","9.64"
"Nayarit","7.89"
"Sonora","7.75"
"Michoacán de Ocampo","7.69"
"Colima","7.40"
"Chihuahua","7.34"
"Tamaulipas","7.21"
"Yucatán","5.98"
"San Luis Potosí","5.66"
"Baja California","5.65"
"Zacatecas","4.50"
"Coahuila de Zaragoza","4.29"
"Tabasco","4.08"
"Baja California Sur","3.70"
"Sinaloa","3.62"
"Chiapas","3.43"
"Guanajuato","3.19"
"Campeche","1.81"
"Guerrero","1.76"
"Quintana Roo","1.27"
"Durango","0.00"
