"Estado","% Ocupación"
"Aguascalientes","43.92"
"Querétaro","35.48"
"Nuevo León","33.49"
"Ciudad de México","28.93"
"Tlaxcala","23.52"
"Sinaloa","23.16"
"Chihuahua","22.22"
"Veracruz de Ignacio de La Llave","21.70"
"Hidalgo","21.46"
"Quintana Roo","18.51"
"Baja California Sur","17.94"
"Puebla","17.50"
"Sonora","17.15"
"Jalisco","16.60"
"Oaxaca","16.50"
"Colima","16.50"
"México","16.26"
"Morelos","15.57"
"Michoacán de Ocampo","14.28"
"Coahuila de Zaragoza","13.93"
"Guerrero","13.27"
"Nayarit","12.72"
"Baja California","12.54"
"Durango","10.71"
"San Luis Potosí","10.52"
"Tamaulipas","9.88"
"Zacatecas","8.88"
"Tabasco","8.20"
"Guanajuato","7.75"
"Chiapas","6.61"
"Yucatán","3.60"
"Campeche","2.61"
