"Estado","% Ocupación"
"Tlaxcala","9.52"
"Oaxaca","7.31"
"Jalisco","4.30"
"Baja California Sur","3.03"
"Yucatán","2.68"
"Nuevo León","2.32"
"Durango","2.04"
"Baja California","1.82"
"Sonora","1.33"
"Veracruz de Ignacio de La Llave","1.28"
"Tamaulipas","1.25"
"Zacatecas","1.16"
"Ciudad de México","1.03"
"San Luis Potosí","0.98"
"Chihuahua","0.77"
"México","0.76"
"Puebla","0.48"
"Guanajuato","0.30"
"Guerrero","0.00"
"Nayarit","0.00"
"Colima","0.00"
"Michoacán de Ocampo","0.00"
"Coahuila de Zaragoza","0.00"
"Sinaloa","0.00"
"Hidalgo","0.00"
"Chiapas","0.00"
"Aguascalientes","0.00"
"Campeche","0.00"
"Tabasco","0.00"
"Querétaro","0.00"
"Morelos","0.00"
"Quintana Roo","0.00"
