"Estado","% Ocupación"
"Aguascalientes","59.16"
"Durango","32.78"
"Chihuahua","32.14"
"Zacatecas","31.06"
"Baja California","24.90"
"Sonora","20.54"
"Coahuila de Zaragoza","20.00"
"Nuevo León","19.35"
"Ciudad de México","18.72"
"San Luis Potosí","15.92"
"Quintana Roo","11.11"
"Jalisco","10.81"
"Sinaloa","10.63"
"Guanajuato","10.17"
"Baja California Sur","9.85"
"Tlaxcala","9.67"
"Oaxaca","9.33"
"Querétaro","9.33"
"Tamaulipas","8.99"
"Hidalgo","8.88"
"Nayarit","8.69"
"Puebla","8.39"
"Michoacán de Ocampo","6.73"
"México","6.07"
"Yucatán","5.67"
"Morelos","5.45"
"Colima","4.44"
"Veracruz de Ignacio de La Llave","3.38"
"Tabasco","3.07"
"Campeche","1.73"
"Chiapas","0.77"
"Guerrero","0.59"
