"Estado","% Ocupación"
"Zacatecas","100.00"
"Querétaro","92.85"
"Yucatán","77.27"
"Michoacán de Ocampo","75.00"
"Aguascalientes","67.74"
"Tabasco","60.30"
"Morelos","60.00"
"Oaxaca","58.82"
"Tamaulipas","54.86"
"Ciudad de México","54.43"
"Tlaxcala","50.00"
"México","48.35"
"Nuevo León","47.63"
"Jalisco","45.41"
"Veracruz de Ignacio de La Llave","44.18"
"Durango","42.30"
"Guanajuato","42.10"
"Puebla","41.02"
"San Luis Potosí","38.88"
"Sinaloa","31.57"
"Baja California","29.41"
"Hidalgo","27.27"
"Coahuila de Zaragoza","25.00"
"Chihuahua","20.40"
"Quintana Roo","20.00"
"Chiapas","19.14"
"Sonora","15.78"
"Guerrero","14.63"
"Campeche","6.89"
"Colima","0.00"
"Baja California Sur","0.00"
"Nayarit","0.00"
