"Estado","% Ocupación"
"Baja California Sur","71.66"
"Sinaloa","43.69"
"Sonora","37.79"
"Quintana Roo","37.42"
"Ciudad de México","37.04"
"Tamaulipas","36.86"
"Oaxaca","31.15"
"Nayarit","30.40"
"Veracruz de Ignacio de La Llave","28.65"
"Tabasco","27.71"
"Durango","26.74"
"Nuevo León","26.60"
"Colima","23.23"
"Yucatán","23.00"
"Guerrero","22.28"
"Jalisco","22.05"
"México","21.73"
"Aguascalientes","20.38"
"Baja California","18.58"
"Hidalgo","17.80"
"Michoacán de Ocampo","14.69"
"Campeche","13.05"
"Puebla","11.70"
"San Luis Potosí","10.05"
"Chihuahua","9.61"
"Querétaro","9.25"
"Coahuila de Zaragoza","9.00"
"Zacatecas","8.91"
"Morelos","8.75"
"Chiapas","8.09"
"Tlaxcala","7.46"
"Guanajuato","3.20"
