"Estado","% Ocupación"
"Aguascalientes","50.38"
"Tlaxcala","38.59"
"Morelos","37.73"
"Tabasco","35.17"
"Michoacán de Ocampo","34.88"
"Jalisco","34.78"
"Puebla","34.44"
"Yucatán","34.07"
"Nuevo León","32.97"
"Ciudad de México","30.70"
"Tamaulipas","29.18"
"Veracruz de Ignacio de La Llave","29.04"
"Hidalgo","27.27"
"Querétaro","26.80"
"Chihuahua","26.27"
"México","26.26"
"Zacatecas","25.92"
"Oaxaca","25.89"
"Nayarit","23.52"
"Durango","23.07"
"Baja California","21.54"
"Colima","20.00"
"San Luis Potosí","18.07"
"Coahuila de Zaragoza","17.55"
"Sonora","17.19"
"Chiapas","14.44"
"Guanajuato","14.32"
"Campeche","11.22"
"Sinaloa","10.90"
"Baja California Sur","9.93"
"Quintana Roo","7.72"
"Guerrero","6.49"
