"Estado","% Ocupación"
"Baja California Sur","44.55"
"Quintana Roo","36.03"
"Durango","32.63"
"Tamaulipas","31.88"
"Nuevo León","26.24"
"Tabasco","25.56"
"Sonora","24.32"
"Sinaloa","21.90"
"Ciudad de México","21.85"
"Yucatán","20.65"
"Nayarit","18.91"
"Veracruz de Ignacio de La Llave","16.81"
"Hidalgo","15.21"
"Baja California","14.76"
"Oaxaca","14.34"
"Chihuahua","13.49"
"Jalisco","13.06"
"Puebla","13.00"
"Coahuila de Zaragoza","12.40"
"Aguascalientes","12.24"
"Michoacán de Ocampo","11.40"
"México","11.35"
"Guerrero","10.49"
"Colima","6.89"
"Chiapas","6.04"
"Morelos","5.41"
"Zacatecas","5.21"
"Campeche","5.02"
"Guanajuato","3.94"
"San Luis Potosí","3.55"
"Querétaro","3.49"
"Tlaxcala","2.01"
