"Estado","% Ocupación"
"Colima","19.44"
"Nuevo León","14.98"
"Chihuahua","13.92"
"Durango","11.86"
"Ciudad de México","11.37"
"Sinaloa","9.35"
"Aguascalientes","8.57"
"Baja California Sur","7.35"
"Coahuila de Zaragoza","6.45"
"Veracruz de Ignacio de La Llave","4.81"
"Guerrero","4.60"
"Sonora","4.13"
"Jalisco","4.00"
"Zacatecas","4.00"
"Tamaulipas","3.73"
"Puebla","3.62"
"Quintana Roo","2.98"
"México","2.96"
"Nayarit","2.56"
"Baja California","2.40"
"Tlaxcala","2.12"
"Guanajuato","1.96"
"Oaxaca","1.81"
"Morelos","1.55"
"Michoacán de Ocampo","1.45"
"Hidalgo","1.17"
"Chiapas","0.51"
"Yucatán","0.46"
"San Luis Potosí","0.44"
"Tabasco","0.44"
"Querétaro","0.00"
"Campeche","0.00"
