"Estado","% Ocupación"
"Zacatecas","100.00"
"Querétaro","85.00"
"Yucatán","82.75"
"Puebla","60.46"
"Aguascalientes","59.37"
"Tabasco","56.91"
"Michoacán de Ocampo","52.94"
"Tlaxcala","50.00"
"Jalisco","48.43"
"Tamaulipas","48.07"
"Chihuahua","46.15"
"Ciudad de México","44.75"
"Durango","42.42"
"México","40.70"
"Veracruz de Ignacio de La Llave","40.00"
"Guanajuato","40.00"
"Coahuila de Zaragoza","37.50"
"Nuevo León","36.14"
"San Luis Potosí","34.14"
"Colima","30.76"
"Sinaloa","28.81"
"Oaxaca","25.00"
"Morelos","21.73"
"Chiapas","21.27"
"Quintana Roo","15.15"
"Hidalgo","15.15"
"Baja California","14.70"
"Sonora","11.53"
"Guerrero","6.02"
"Campeche","3.12"
"Baja California Sur","0.00"
"Nayarit","0.00"
