"Estado","% Ocupación"
"Nayarit","66.25"
"Colima","59.37"
"Sinaloa","57.52"
"Yucatán","56.17"
"Ciudad de México","54.36"
"Nuevo León","47.61"
"Baja California Sur","47.10"
"Guerrero","37.07"
"Oaxaca","36.11"
"Sonora","34.84"
"Veracruz de Ignacio de La Llave","34.24"
"Jalisco","34.10"
"Tabasco","33.67"
"Durango","33.33"
"Hidalgo","28.34"
"México","26.95"
"Michoacán de Ocampo","23.55"
"Tamaulipas","21.07"
"Quintana Roo","19.48"
"Baja California","18.40"
"Tlaxcala","16.94"
"Chiapas","15.35"
"Puebla","12.20"
"Morelos","12.12"
"Chihuahua","11.72"
"Querétaro","11.52"
"Aguascalientes","11.34"
"Campeche","10.34"
"Zacatecas","7.87"
"San Luis Potosí","6.97"
"Coahuila de Zaragoza","5.67"
"Guanajuato","4.76"
