"Estado","% Ocupación"
"Baja California Sur","56.63"
"Yucatán","53.21"
"Sinaloa","28.95"
"Tabasco","26.60"
"Tamaulipas","26.00"
"Quintana Roo","25.11"
"Sonora","25.00"
"Oaxaca","22.38"
"Nayarit","21.42"
"Colima","20.37"
"Ciudad de México","17.16"
"Nuevo León","15.02"
"Hidalgo","14.49"
"Durango","13.09"
"Veracruz de Ignacio de La Llave","13.00"
"Jalisco","11.46"
"México","9.65"
"Tlaxcala","8.97"
"Campeche","8.66"
"Baja California","8.37"
"Michoacán de Ocampo","8.37"
"Chihuahua","7.92"
"Aguascalientes","7.75"
"San Luis Potosí","7.51"
"Chiapas","7.09"
"Guerrero","6.87"
"Morelos","6.66"
"Zacatecas","5.38"
"Puebla","3.35"
"Querétaro","2.72"
"Coahuila de Zaragoza","2.67"
"Guanajuato","1.79"
