"Estado","% Ocupación"
"Coahuila de Zaragoza","100.00"
"Querétaro","56.25"
"Aguascalientes","54.83"
"Chihuahua","48.48"
"Durango","48.48"
"Yucatán","37.50"
"Michoacán de Ocampo","30.00"
"Puebla","28.57"
"Tamaulipas","26.86"
"Sonora","26.78"
"Zacatecas","22.22"
"Nuevo León","22.07"
"Ciudad de México","21.76"
"Baja California","18.91"
"México","18.09"
"Tabasco","18.07"
"San Luis Potosí","17.85"
"Jalisco","17.29"
"Colima","15.38"
"Guanajuato","14.03"
"Sinaloa","10.20"
"Veracruz de Ignacio de La Llave","9.61"
"Hidalgo","7.69"
"Guerrero","3.89"
"Chiapas","0.00"
"Campeche","0.00"
"Nayarit","0.00"
"Tlaxcala","0.00"
"Morelos","0.00"
"Quintana Roo","0.00"
"Oaxaca","0.00"
"Baja California Sur","0.00"
