"Estado","% Ocupación"
"Aguascalientes","51.81"
"Baja California","33.69"
"Sonora","28.96"
"Chihuahua","28.42"
"Durango","22.41"
"Coahuila de Zaragoza","19.81"
"Zacatecas","19.09"
"Nuevo León","13.64"
"Ciudad de México","13.21"
"Baja California Sur","13.15"
"Puebla","12.80"
"Nayarit","12.50"
"Colima","11.62"
"San Luis Potosí","11.01"
"Sinaloa","9.65"
"Guanajuato","9.10"
"Jalisco","8.26"
"Tlaxcala","7.81"
"Tamaulipas","7.02"
"Veracruz de Ignacio de La Llave","5.82"
"Hidalgo","5.37"
"Morelos","5.35"
"Querétaro","4.85"
"Oaxaca","4.16"
"México","3.70"
"Michoacán de Ocampo","3.66"
"Yucatán","2.00"
"Guerrero","1.75"
"Tabasco","1.36"
"Quintana Roo","0.58"
"Chiapas","0.38"
"Campeche","0.00"
