"Estado","% Ocupación"
"Aguascalientes","12.50"
"Oaxaca","10.41"
"Tlaxcala","8.00"
"Puebla","4.22"
"Yucatán","4.00"
"Jalisco","3.89"
"Ciudad de México","3.49"
"Nuevo León","3.19"
"Querétaro","3.17"
"Sinaloa","2.32"
"Durango","2.32"
"Coahuila de Zaragoza","2.08"
"Morelos","2.04"
"México","1.94"
"Colima","1.85"
"Campeche","1.49"
"Chihuahua","1.36"
"Hidalgo","1.21"
"Tamaulipas","1.13"
"Sonora","1.03"
"San Luis Potosí","0.98"
"Veracruz de Ignacio de La Llave","0.98"
"Zacatecas","0.90"
"Guerrero","0.72"
"Michoacán de Ocampo","0.65"
"Quintana Roo","0.63"
"Guanajuato","0.48"
"Baja California","0.42"
"Chiapas","0.38"
"Tabasco","0.00"
"Baja California Sur","0.00"
"Nayarit","0.00"
