"Estado","% Ocupación"
"Aguascalientes","62.40"
"Zacatecas","38.94"
"Chihuahua","37.77"
"Durango","35.13"
"Nuevo León","32.09"
"Baja California","28.13"
"Ciudad de México","27.34"
"Sonora","26.89"
"Sinaloa","24.06"
"Jalisco","22.12"
"Nayarit","21.56"
"Colima","21.27"
"San Luis Potosí","21.27"
"Baja California Sur","19.14"
"Coahuila de Zaragoza","18.96"
"Oaxaca","15.87"
"Yucatán","15.30"
"Puebla","14.00"
"Querétaro","13.24"
"Michoacán de Ocampo","12.22"
"Hidalgo","11.82"
"Tamaulipas","11.22"
"México","10.79"
"Guanajuato","10.08"
"Veracruz de Ignacio de La Llave","8.23"
"Morelos","7.01"
"Quintana Roo","6.66"
"Tlaxcala","6.55"
"Guerrero","2.80"
"Tabasco","2.56"
"Campeche","1.51"
"Chiapas","1.19"
