"Estado","% Ocupación"
"Ciudad de México","3.47"
"Oaxaca","3.38"
"Yucatán","3.33"
"Nuevo León","3.18"
"Chihuahua","3.12"
"Aguascalientes","2.50"
"Sinaloa","2.40"
"Guerrero","2.12"
"Tamaulipas","1.55"
"Quintana Roo","1.29"
"México","1.13"
"Jalisco","1.07"
"Tabasco","0.70"
"Michoacán de Ocampo","0.69"
"Puebla","0.44"
"Guanajuato","0.33"
"San Luis Potosí","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"Nayarit","0.00"
"Querétaro","0.00"
"Campeche","0.00"
"Colima","0.00"
"Chiapas","0.00"
"Hidalgo","0.00"
"Durango","0.00"
"Sonora","0.00"
"Morelos","0.00"
"Zacatecas","0.00"
"Baja California","0.00"
"Coahuila de Zaragoza","0.00"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
