"Estado","% Ocupación"
"Nuevo León","43.52"
"Aguascalientes","41.52"
"Querétaro","31.86"
"Hidalgo","31.22"
"Colima","30.30"
"Ciudad de México","28.32"
"Veracruz de Ignacio de La Llave","25.49"
"Oaxaca","24.54"
"Baja California Sur","24.39"
"Morelos","21.95"
"Puebla","19.97"
"México","19.07"
"Chihuahua","18.34"
"Michoacán de Ocampo","17.84"
"Durango","17.69"
"Jalisco","17.64"
"Tamaulipas","17.43"
"Coahuila de Zaragoza","17.22"
"Guerrero","16.74"
"Sinaloa","16.03"
"Baja California","15.64"
"Tlaxcala","14.92"
"Sonora","14.69"
"San Luis Potosí","12.08"
"Guanajuato","10.62"
"Nayarit","10.28"
"Tabasco","9.39"
"Zacatecas","9.00"
"Chiapas","6.59"
"Quintana Roo","5.33"
"Yucatán","4.29"
"Campeche","3.44"
