"Estado","% Ocupación"
"Baja California Sur","53.27"
"Ciudad de México","49.81"
"Yucatán","48.04"
"Sinaloa","46.98"
"Nuevo León","45.07"
"Colima","44.44"
"Oaxaca","40.00"
"Guerrero","38.55"
"Nayarit","37.17"
"Tabasco","33.83"
"Sonora","31.73"
"México","31.22"
"Jalisco","30.67"
"Veracruz de Ignacio de La Llave","27.96"
"Durango","27.94"
"Hidalgo","22.93"
"Tamaulipas","22.22"
"Quintana Roo","20.42"
"Baja California","19.10"
"Michoacán de Ocampo","18.77"
"Puebla","13.33"
"Chiapas","12.54"
"Tlaxcala","12.12"
"Campeche","11.26"
"San Luis Potosí","10.00"
"Querétaro","9.42"
"Chihuahua","8.07"
"Aguascalientes","6.25"
"Morelos","5.40"
"Zacatecas","3.87"
"Coahuila de Zaragoza","3.40"
"Guanajuato","3.21"
