"Estado","% Ocupación"
"Baja California","42.65"
"Aguascalientes","40.40"
"Chihuahua","39.65"
"Sonora","31.87"
"Durango","19.71"
"Baja California Sur","16.66"
"Ciudad de México","13.42"
"Coahuila de Zaragoza","13.33"
"Nuevo León","13.12"
"San Luis Potosí","9.40"
"Zacatecas","9.17"
"Oaxaca","8.69"
"Puebla","8.66"
"Sinaloa","8.33"
"Jalisco","8.10"
"Tlaxcala","7.81"
"Tamaulipas","7.42"
"Querétaro","7.27"
"Hidalgo","7.00"
"Guanajuato","6.72"
"Yucatán","5.34"
"Veracruz de Ignacio de La Llave","4.81"
"México","4.36"
"Morelos","3.44"
"Colima","2.50"
"Tabasco","2.20"
"Michoacán de Ocampo","2.10"
"Guerrero","1.82"
"Chiapas","1.53"
"Campeche","0.86"
"Quintana Roo","0.49"
"Nayarit","0.00"
