"Estado","% Ocupación"
"Baja California","60.40"
"Chihuahua","59.11"
"Sonora","46.44"
"Coahuila de Zaragoza","45.71"
"Aguascalientes","43.15"
"Durango","31.00"
"Nuevo León","27.11"
"San Luis Potosí","24.91"
"Sinaloa","22.22"
"Puebla","19.41"
"Guanajuato","19.17"
"Jalisco","14.55"
"Tamaulipas","14.45"
"Zacatecas","12.22"
"Ciudad de México","11.06"
"Querétaro","9.88"
"Quintana Roo","9.37"
"Hidalgo","8.62"
"México","8.45"
"Oaxaca","8.15"
"Veracruz de Ignacio de La Llave","7.74"
"Nayarit","7.05"
"Guerrero","5.14"
"Michoacán de Ocampo","4.98"
"Colima","4.38"
"Tlaxcala","3.60"
"Morelos","2.92"
"Tabasco","2.88"
"Yucatán","2.51"
"Chiapas","1.73"
"Campeche","0.93"
"Baja California Sur","0.00"
