"Estado","% Ocupación"
"Tlaxcala","20.00"
"Querétaro","18.64"
"Baja California Sur","14.28"
"Aguascalientes","10.34"
"Puebla","7.93"
"Ciudad de México","7.84"
"Jalisco","7.35"
"Morelos","6.25"
"Nuevo León","5.98"
"Baja California","4.76"
"Colima","4.54"
"México","4.47"
"Campeche","4.34"
"Veracruz de Ignacio de La Llave","3.89"
"Chihuahua","3.77"
"Sinaloa","3.77"
"Yucatán","3.73"
"Sonora","3.57"
"Chiapas","3.57"
"Nayarit","3.57"
"Michoacán de Ocampo","3.44"
"Tamaulipas","3.22"
"San Luis Potosí","3.22"
"Oaxaca","1.78"
"Guanajuato","1.67"
"Tabasco","1.42"
"Coahuila de Zaragoza","1.40"
"Zacatecas","0.90"
"Durango","0.00"
"Guerrero","0.00"
"Quintana Roo","0.00"
"Hidalgo","0.00"
