"Estado","% Ocupación"
"Aguascalientes","33.33"
"Colima","28.00"
"Nuevo León","18.36"
"Baja California Sur","15.18"
"Chihuahua","15.09"
"Sinaloa","13.14"
"Durango","11.34"
"Oaxaca","9.87"
"Hidalgo","9.78"
"Sonora","9.58"
"Tlaxcala","8.51"
"Ciudad de México","7.99"
"Querétaro","7.92"
"Jalisco","7.89"
"Coahuila de Zaragoza","7.44"
"Veracruz de Ignacio de La Llave","7.32"
"Baja California","6.28"
"Tamaulipas","6.21"
"Puebla","4.90"
"Zacatecas","4.54"
"Morelos","4.37"
"México","4.18"
"Guerrero","4.02"
"Guanajuato","3.83"
"Michoacán de Ocampo","3.19"
"San Luis Potosí","2.96"
"Yucatán","1.84"
"Chiapas","1.56"
"Quintana Roo","1.51"
"Tabasco","0.55"
"Campeche","0.24"
"Nayarit","0.00"
