"Estado","% Ocupación"
"Puebla","49.47"
"Aguascalientes","46.00"
"Nuevo León","45.56"
"Morelos","45.24"
"Nayarit","44.44"
"Tlaxcala","42.96"
"Hidalgo","41.03"
"Veracruz de Ignacio de La Llave","40.87"
"Michoacán de Ocampo","40.03"
"Oaxaca","38.09"
"Tamaulipas","37.44"
"San Luis Potosí","36.92"
"Sinaloa","36.67"
"Ciudad de México","36.53"
"México","36.44"
"Chihuahua","35.84"
"Jalisco","35.09"
"Guanajuato","34.86"
"Tabasco","34.80"
"Sonora","33.17"
"Durango","32.66"
"Coahuila de Zaragoza","31.63"
"Querétaro","31.62"
"Baja California","29.24"
"Colima","28.65"
"Guerrero","25.77"
"Zacatecas","24.46"
"Quintana Roo","18.80"
"Yucatán","17.21"
"Chiapas","11.21"
"Campeche","10.92"
"Baja California Sur","4.73"
