"Estado","% Ocupación"
"Aguascalientes","46.19"
"Baja California","39.79"
"Puebla","36.68"
"Chihuahua","34.82"
"Querétaro","33.75"
"Guanajuato","32.28"
"Morelos","32.22"
"Coahuila de Zaragoza","31.29"
"Sonora","31.28"
"Nuevo León","29.71"
"Ciudad de México","28.62"
"Jalisco","26.56"
"Tabasco","25.67"
"Colima","25.64"
"San Luis Potosí","25.57"
"Tamaulipas","25.49"
"Michoacán de Ocampo","25.24"
"México","25.21"
"Hidalgo","24.85"
"Nayarit","24.50"
"Veracruz de Ignacio de La Llave","24.11"
"Durango","24.06"
"Sinaloa","23.74"
"Oaxaca","23.50"
"Guerrero","19.57"
"Quintana Roo","19.33"
"Zacatecas","15.84"
"Tlaxcala","14.96"
"Baja California Sur","11.17"
"Yucatán","10.44"
"Chiapas","10.41"
"Campeche","8.08"
