"Estado","% Ocupación"
"Coahuila de Zaragoza","71.42"
"Chihuahua","70.90"
"Colima","66.66"
"Querétaro","56.25"
"Aguascalientes","53.12"
"Durango","52.17"
"Sonora","41.46"
"Baja California","33.33"
"Puebla","33.33"
"Zacatecas","27.77"
"Nuevo León","26.62"
"Tamaulipas","25.75"
"Ciudad de México","23.78"
"Sinaloa","17.64"
"Yucatán","16.66"
"Michoacán de Ocampo","16.66"
"San Luis Potosí","15.78"
"Guanajuato","14.28"
"México","12.50"
"Jalisco","10.98"
"Tabasco","8.33"
"Oaxaca","6.25"
"Veracruz de Ignacio de La Llave","5.66"
"Guerrero","2.63"
"Hidalgo","0.00"
"Chiapas","0.00"
"Tlaxcala","0.00"
"Morelos","0.00"
"Quintana Roo","0.00"
"Baja California Sur","0.00"
"Campeche","0.00"
"Nayarit","0.00"
