"Estado","% Ocupación"
"Chihuahua","58.95"
"Sonora","48.15"
"Baja California","47.97"
"Aguascalientes","43.44"
"Coahuila de Zaragoza","36.19"
"Durango","28.24"
"Nuevo León","26.86"
"Sinaloa","23.72"
"San Luis Potosí","21.11"
"Puebla","20.34"
"Ciudad de México","18.15"
"Guanajuato","17.64"
"Tamaulipas","13.97"
"Querétaro","13.92"
"Zacatecas","13.04"
"Jalisco","11.79"
"Hidalgo","11.21"
"Oaxaca","11.00"
"México","9.96"
"Veracruz de Ignacio de La Llave","7.81"
"Nayarit","7.60"
"Quintana Roo","5.84"
"Guerrero","5.24"
"Michoacán de Ocampo","5.06"
"Colima","4.31"
"Morelos","4.20"
"Yucatán","3.58"
"Tabasco","2.22"
"Baja California Sur","1.63"
"Campeche","1.14"
"Chiapas","1.00"
"Tlaxcala","0.00"
