"Estado","% Ocupación"
"Baja California Sur","46.66"
"Quintana Roo","37.32"
"Tamaulipas","29.57"
"Nuevo León","26.41"
"Durango","25.88"
"Sonora","25.08"
"Tabasco","24.35"
"Yucatán","20.00"
"Sinaloa","19.90"
"Veracruz de Ignacio de La Llave","18.41"
"Nayarit","17.69"
"Ciudad de México","16.70"
"Coahuila de Zaragoza","13.59"
"Campeche","13.43"
"Jalisco","12.94"
"Hidalgo","12.38"
"Oaxaca","12.27"
"Chihuahua","12.23"
"México","11.17"
"Aguascalientes","10.81"
"Puebla","10.43"
"Michoacán de Ocampo","9.19"
"Baja California","8.73"
"Guerrero","7.73"
"Zacatecas","7.69"
"Colima","7.52"
"Morelos","5.91"
"Guanajuato","4.64"
"Querétaro","4.55"
"Chiapas","4.39"
"San Luis Potosí","3.33"
"Tlaxcala","2.66"
