"Estado","% Ocupación"
"Baja California","43.30"
"Chihuahua","37.20"
"Sonora","31.74"
"Aguascalientes","30.39"
"Coahuila de Zaragoza","23.86"
"Durango","22.36"
"Puebla","18.24"
"Nuevo León","16.71"
"San Luis Potosí","13.63"
"Tamaulipas","13.20"
"Sinaloa","10.93"
"Ciudad de México","10.86"
"Guanajuato","10.04"
"Querétaro","9.33"
"Oaxaca","9.09"
"Jalisco","8.42"
"Tlaxcala","8.21"
"Colima","8.00"
"México","7.64"
"Yucatán","6.98"
"Morelos","6.81"
"Nayarit","5.76"
"Baja California Sur","5.69"
"Zacatecas","5.50"
"Hidalgo","4.95"
"Tabasco","4.74"
"Veracruz de Ignacio de La Llave","4.56"
"Michoacán de Ocampo","3.68"
"Campeche","2.43"
"Chiapas","1.75"
"Guerrero","1.67"
"Quintana Roo","0.00"
