"Estado","% Ocupación"
"Chihuahua","61.13"
"Aguascalientes","43.97"
"Baja California","40.93"
"Sonora","37.59"
"Durango","37.24"
"Coahuila de Zaragoza","33.33"
"Nuevo León","24.60"
"Sinaloa","24.04"
"San Luis Potosí","21.86"
"Guanajuato","20.85"
"Ciudad de México","19.40"
"Puebla","15.66"
"Tamaulipas","13.30"
"Jalisco","10.83"
"Zacatecas","10.52"
"Baja California Sur","10.20"
"Colima","9.87"
"Querétaro","8.97"
"Oaxaca","8.86"
"Hidalgo","8.85"
"México","8.31"
"Nayarit","7.69"
"Michoacán de Ocampo","6.33"
"Quintana Roo","5.84"
"Guerrero","5.33"
"Veracruz de Ignacio de La Llave","4.93"
"Morelos","4.22"
"Yucatán","2.51"
"Chiapas","1.76"
"Tabasco","1.22"
"Tlaxcala","0.90"
"Campeche","0.47"
