"Estado","% Ocupación"
"Tlaxcala","12.00"
"Jalisco","5.51"
"Aguascalientes","5.08"
"Oaxaca","4.54"
"Chihuahua","4.13"
"Yucatán","3.97"
"Puebla","3.31"
"Nuevo León","2.61"
"Baja California Sur","2.56"
"Ciudad de México","2.20"
"Campeche","1.98"
"San Luis Potosí","1.96"
"México","1.96"
"Colima","1.88"
"Sonora","1.88"
"Veracruz de Ignacio de La Llave","1.59"
"Querétaro","1.56"
"Durango","1.56"
"Coahuila de Zaragoza","1.47"
"Michoacán de Ocampo","1.29"
"Hidalgo","1.20"
"Zacatecas","0.90"
"Guanajuato","0.75"
"Tamaulipas","0.68"
"Quintana Roo","0.63"
"Chiapas","0.39"
"Sinaloa","0.00"
"Guerrero","0.00"
"Baja California","0.00"
"Tabasco","0.00"
"Morelos","0.00"
"Nayarit","0.00"
