"Estado","% Ocupación"
"Baja California","38.96"
"Aguascalientes","28.68"
"Chihuahua","26.40"
"Baja California Sur","25.00"
"Sonora","21.46"
"Nuevo León","18.33"
"Puebla","16.00"
"Durango","15.66"
"Ciudad de México","14.06"
"Tlaxcala","12.50"
"Querétaro","11.58"
"Hidalgo","11.51"
"San Luis Potosí","10.43"
"Jalisco","10.04"
"México","9.96"
"Michoacán de Ocampo","9.83"
"Coahuila de Zaragoza","9.31"
"Yucatán","8.37"
"Tabasco","8.37"
"Guanajuato","8.21"
"Zacatecas","8.10"
"Colima","8.10"
"Morelos","8.00"
"Oaxaca","7.61"
"Tamaulipas","7.44"
"Nayarit","6.15"
"Veracruz de Ignacio de La Llave","4.93"
"Sinaloa","4.02"
"Guerrero","3.42"
"Quintana Roo","3.34"
"Chiapas","2.97"
"Campeche","0.82"
