"Estado","% Ocupación"
"Nayarit","100.00"
"Michoacán de Ocampo","100.00"
"Colima","100.00"
"Durango","100.00"
"Querétaro","95.00"
"Zacatecas","94.59"
"Tlaxcala","87.50"
"Hidalgo","84.61"
"Nuevo León","79.62"
"Ciudad de México","79.08"
"Jalisco","78.29"
"Oaxaca","74.41"
"Yucatán","69.69"
"Veracruz de Ignacio de La Llave","66.99"
"Puebla","63.73"
"Tamaulipas","60.67"
"Tabasco","58.76"
"México","57.40"
"San Luis Potosí","55.17"
"Aguascalientes","53.65"
"Sinaloa","47.76"
"Guanajuato","46.93"
"Guerrero","42.22"
"Baja California Sur","38.46"
"Morelos","38.23"
"Sonora","37.77"
"Quintana Roo","34.92"
"Chihuahua","17.18"
"Baja California","16.66"
"Campeche","10.00"
"Coahuila de Zaragoza","9.67"
"Chiapas","2.56"
