"Estado","% Ocupación"
"Puebla","14.70"
"Sinaloa","13.04"
"Chihuahua","9.52"
"Sonora","6.66"
"Zacatecas","5.26"
"Tamaulipas","3.92"
"Ciudad de México","3.33"
"San Luis Potosí","2.94"
"México","2.24"
"Guanajuato","1.78"
"Jalisco","1.32"
"Nuevo León","0.91"
"Baja California","0.00"
"Nayarit","0.00"
"Michoacán de Ocampo","0.00"
"Oaxaca","0.00"
"Chiapas","0.00"
"Hidalgo","0.00"
"Aguascalientes","0.00"
"Morelos","0.00"
"Guerrero","0.00"
"Colima","0.00"
"Durango","0.00"
"Campeche","0.00"
"Querétaro","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"Tlaxcala","0.00"
"Yucatán","0.00"
"Tabasco","0.00"
"Coahuila de Zaragoza","0.00"
"Quintana Roo","0.00"
"Baja California Sur","0.00"
