"Estado","% Ocupación"
"Chihuahua","3.57"
"Oaxaca","3.44"
"Yucatán","3.18"
"Ciudad de México","2.95"
"Nuevo León","2.91"
"Aguascalientes","2.43"
"Sinaloa","2.38"
"Guerrero","2.12"
"Campeche","1.63"
"Tamaulipas","1.42"
"México","1.34"
"Quintana Roo","1.26"
"Tabasco","0.71"
"Jalisco","0.69"
"Michoacán de Ocampo","0.69"
"Puebla","0.44"
"Guanajuato","0.30"
"Veracruz de Ignacio de La Llave","0.00"
"Nayarit","0.00"
"San Luis Potosí","0.00"
"Baja California","0.00"
"Querétaro","0.00"
"Hidalgo","0.00"
"Colima","0.00"
"Chiapas","0.00"
"Durango","0.00"
"Sonora","0.00"
"Zacatecas","0.00"
"Morelos","0.00"
"Baja California Sur","0.00"
"Coahuila de Zaragoza","0.00"
"Tlaxcala","0.00"
