"Estado","% Ocupación"
"Aguascalientes","56.83"
"Chihuahua","54.57"
"Sonora","46.64"
"Baja California","41.65"
"Durango","34.45"
"Coahuila de Zaragoza","30.32"
"Nuevo León","25.66"
"San Luis Potosí","22.93"
"Sinaloa","20.61"
"Ciudad de México","18.38"
"Guanajuato","17.19"
"Puebla","15.01"
"Zacatecas","14.44"
"Tamaulipas","12.62"
"Oaxaca","10.00"
"Jalisco","9.43"
"México","8.54"
"Nayarit","8.42"
"Hidalgo","8.10"
"Baja California Sur","8.05"
"Querétaro","7.66"
"Veracruz de Ignacio de La Llave","7.11"
"Quintana Roo","6.41"
"Morelos","5.44"
"Guerrero","5.01"
"Michoacán de Ocampo","3.71"
"Tabasco","2.42"
"Colima","1.73"
"Chiapas","1.43"
"Yucatán","1.39"
"Campeche","1.21"
"Tlaxcala","0.00"
