"Estado","% Ocupación"
"Querétaro","34.48"
"Baja California Sur","28.81"
"Chihuahua","23.88"
"Nuevo León","22.18"
"Sinaloa","21.05"
"Oaxaca","19.29"
"Aguascalientes","18.75"
"Durango","17.39"
"Colima","15.15"
"Zacatecas","11.90"
"Tamaulipas","8.72"
"Ciudad de México","8.66"
"Sonora","8.45"
"Coahuila de Zaragoza","7.48"
"Tlaxcala","6.66"
"Veracruz de Ignacio de La Llave","6.66"
"Quintana Roo","5.79"
"Jalisco","4.47"
"Hidalgo","4.03"
"Guanajuato","3.75"
"Morelos","3.67"
"Guerrero","3.22"
"Nayarit","2.63"
"México","2.60"
"Michoacán de Ocampo","2.59"
"Puebla","2.47"
"San Luis Potosí","2.19"
"Tabasco","1.91"
"Yucatán","1.86"
"Baja California","1.59"
"Campeche","1.11"
"Chiapas","0.00"
