"Estado","% Ocupación"
"Baja California","67.67"
"Chihuahua","58.12"
"Sonora","44.02"
"Aguascalientes","42.56"
"Nuevo León","35.40"
"Coahuila de Zaragoza","33.86"
"Durango","33.04"
"Puebla","29.03"
"Sinaloa","25.11"
"Guanajuato","23.82"
"San Luis Potosí","18.93"
"Querétaro","15.87"
"Tamaulipas","14.58"
"Jalisco","13.20"
"Ciudad de México","12.44"
"México","11.78"
"Morelos","10.95"
"Hidalgo","10.28"
"Guerrero","10.18"
"Colima","10.00"
"Oaxaca","9.58"
"Nayarit","9.27"
"Veracruz de Ignacio de La Llave","8.84"
"Tabasco","8.84"
"Michoacán de Ocampo","8.56"
"Zacatecas","8.24"
"Tlaxcala","7.96"
"Quintana Roo","7.84"
"Baja California Sur","6.99"
"Yucatán","3.97"
"Chiapas","2.59"
"Campeche","0.69"
