"Estado","% Ocupación"
"Chihuahua","56.65"
"Baja California","49.23"
"Sonora","43.46"
"Aguascalientes","43.35"
"Durango","42.44"
"Coahuila de Zaragoza","33.23"
"Nuevo León","29.14"
"Guanajuato","23.53"
"Puebla","21.36"
"Sinaloa","20.09"
"San Luis Potosí","18.90"
"Tamaulipas","15.83"
"Nayarit","14.28"
"Jalisco","13.98"
"Hidalgo","12.14"
"Tlaxcala","11.40"
"Querétaro","11.11"
"Ciudad de México","11.07"
"México","10.08"
"Quintana Roo","8.97"
"Veracruz de Ignacio de La Llave","8.40"
"Oaxaca","8.10"
"Guerrero","7.56"
"Zacatecas","7.52"
"Morelos","6.91"
"Michoacán de Ocampo","5.79"
"Baja California Sur","5.22"
"Colima","4.34"
"Tabasco","3.18"
"Yucatán","2.49"
"Chiapas","1.75"
"Campeche","1.05"
