"Estado","% Ocupación"
"Chihuahua","50.00"
"Baja California","48.35"
"Aguascalientes","48.32"
"Puebla","36.69"
"Sonora","32.81"
"Nuevo León","29.39"
"Coahuila de Zaragoza","28.35"
"Durango","28.12"
"Sinaloa","24.13"
"Guanajuato","23.02"
"San Luis Potosí","22.18"
"Jalisco","18.92"
"Nayarit","18.62"
"Colima","17.64"
"Querétaro","14.44"
"México","14.25"
"Ciudad de México","13.67"
"Tamaulipas","13.40"
"Quintana Roo","12.96"
"Zacatecas","12.87"
"Guerrero","10.83"
"Veracruz de Ignacio de La Llave","10.73"
"Oaxaca","10.61"
"Michoacán de Ocampo","10.19"
"Hidalgo","9.92"
"Morelos","9.54"
"Baja California Sur","9.30"
"Tabasco","6.73"
"Yucatán","4.43"
"Chiapas","4.04"
"Campeche","2.21"
"Tlaxcala","1.83"
