"Estado","% Ocupación"
"Aguascalientes","36.17"
"Baja California Sur","21.51"
"Nuevo León","21.04"
"Colima","18.75"
"Querétaro","18.09"
"Chihuahua","14.17"
"Sinaloa","12.75"
"Durango","11.00"
"Hidalgo","10.92"
"Tlaxcala","10.41"
"Coahuila de Zaragoza","9.03"
"Veracruz de Ignacio de La Llave","8.89"
"Oaxaca","8.51"
"Ciudad de México","8.31"
"Nayarit","6.66"
"Jalisco","6.54"
"Baja California","6.08"
"Guerrero","5.94"
"Puebla","5.88"
"Tamaulipas","5.69"
"Zacatecas","5.61"
"México","5.53"
"Sonora","5.05"
"Guanajuato","3.94"
"Michoacán de Ocampo","3.89"
"Morelos","3.82"
"Quintana Roo","2.25"
"San Luis Potosí","2.10"
"Yucatán","1.84"
"Chiapas","1.77"
"Tabasco","1.41"
"Campeche","0.50"
