"Estado","% Ocupación"
"Baja California Sur","66.32"
"Quintana Roo","43.18"
"Tamaulipas","41.83"
"Sinaloa","37.07"
"Sonora","36.55"
"Ciudad de México","31.78"
"Durango","29.26"
"Nayarit","25.86"
"Tabasco","25.74"
"Yucatán","24.46"
"Aguascalientes","23.72"
"Nuevo León","22.40"
"Veracruz de Ignacio de La Llave","20.42"
"Oaxaca","19.44"
"Baja California","16.15"
"Jalisco","15.23"
"Campeche","14.94"
"México","14.61"
"Hidalgo","14.44"
"San Luis Potosí","11.86"
"Puebla","11.53"
"Colima","11.45"
"Chihuahua","10.49"
"Guerrero","9.91"
"Coahuila de Zaragoza","9.62"
"Zacatecas","7.92"
"Chiapas","7.71"
"Morelos","7.46"
"Michoacán de Ocampo","5.96"
"Tlaxcala","5.40"
"Querétaro","3.19"
"Guanajuato","2.52"
