"Estado","% Ocupación"
"Tlaxcala","12.00"
"Colima","3.63"
"Jalisco","3.27"
"Tabasco","3.20"
"Yucatán","3.06"
"Oaxaca","2.63"
"México","2.45"
"Sonora","2.17"
"Morelos","2.08"
"Puebla","1.88"
"Aguascalientes","1.56"
"Chihuahua","1.39"
"Tamaulipas","1.37"
"Veracruz de Ignacio de La Llave","1.34"
"Coahuila de Zaragoza","1.23"
"Sinaloa","1.19"
"Guanajuato","0.90"
"Ciudad de México","0.64"
"Nuevo León","0.62"
"Chiapas","0.40"
"Michoacán de Ocampo","0.00"
"Guerrero","0.00"
"San Luis Potosí","0.00"
"Hidalgo","0.00"
"Baja California","0.00"
"Querétaro","0.00"
"Campeche","0.00"
"Durango","0.00"
"Baja California Sur","0.00"
"Zacatecas","0.00"
"Nayarit","0.00"
"Quintana Roo","0.00"
