"Estado","% Ocupación"
"Baja California Sur","57.96"
"Yucatán","50.87"
"Sinaloa","28.25"
"Tabasco","26.60"
"Sonora","24.48"
"Tamaulipas","24.13"
"Oaxaca","21.73"
"Quintana Roo","21.36"
"Ciudad de México","21.09"
"Nayarit","18.05"
"Colima","17.30"
"Nuevo León","15.58"
"Durango","14.11"
"Hidalgo","13.23"
"Veracruz de Ignacio de La Llave","12.70"
"Jalisco","10.63"
"México","9.35"
"Tlaxcala","8.97"
"Campeche","8.73"
"Michoacán de Ocampo","8.54"
"Baja California","8.50"
"San Luis Potosí","7.74"
"Chiapas","7.06"
"Aguascalientes","6.97"
"Coahuila de Zaragoza","6.89"
"Morelos","6.81"
"Guerrero","6.79"
"Zacatecas","4.61"
"Chihuahua","3.89"
"Puebla","3.73"
"Querétaro","2.02"
"Guanajuato","1.96"
