"Estado","% Ocupación"
"San Luis Potosí","71.65"
"Puebla","69.90"
"Nuevo León","69.58"
"Hidalgo","68.90"
"Durango","67.74"
"Colima","66.84"
"Veracruz de Ignacio de La Llave","66.17"
"Aguascalientes","61.73"
"Tabasco","61.37"
"Morelos","59.59"
"Oaxaca","59.18"
"Ciudad de México","58.40"
"Tlaxcala","58.22"
"México","54.85"
"Zacatecas","54.34"
"Sonora","52.79"
"Jalisco","52.64"
"Querétaro","51.86"
"Michoacán de Ocampo","51.84"
"Guerrero","50.19"
"Tamaulipas","46.39"
"Coahuila de Zaragoza","46.17"
"Nayarit","44.61"
"Quintana Roo","39.94"
"Sinaloa","34.77"
"Guanajuato","32.99"
"Baja California","31.35"
"Baja California Sur","30.04"
"Campeche","20.59"
"Yucatán","18.76"
"Chiapas","15.84"
"Chihuahua","14.28"
