"Estado","% Ocupación"
"Baja California","43.91"
"Aguascalientes","38.38"
"Sonora","29.82"
"Chihuahua","26.34"
"Baja California Sur","26.31"
"Durango","25.00"
"Coahuila de Zaragoza","22.22"
"Nuevo León","15.21"
"Zacatecas","12.84"
"Tlaxcala","12.50"
"Oaxaca","11.76"
"Puebla","11.03"
"Ciudad de México","10.82"
"San Luis Potosí","10.18"
"Tamaulipas","9.69"
"Querétaro","9.21"
"Guanajuato","7.89"
"Jalisco","6.91"
"México","6.17"
"Sinaloa","6.04"
"Veracruz de Ignacio de La Llave","5.60"
"Michoacán de Ocampo","4.59"
"Nayarit","4.54"
"Yucatán","4.34"
"Tabasco","4.32"
"Hidalgo","4.06"
"Morelos","2.27"
"Guerrero","1.69"
"Chiapas","1.15"
"Quintana Roo","0.50"
"Campeche","0.00"
"Colima","0.00"
