"Estado","% Ocupación"
"Aguascalientes","39.04"
"Chihuahua","37.64"
"Baja California","34.33"
"Sonora","26.27"
"Durango","21.68"
"Coahuila de Zaragoza","14.01"
"Puebla","13.72"
"Nuevo León","13.07"
"Oaxaca","13.04"
"Tlaxcala","12.50"
"Zacatecas","11.00"
"Ciudad de México","10.54"
"Jalisco","8.99"
"Querétaro","8.77"
"Tamaulipas","8.47"
"Sinaloa","8.20"
"San Luis Potosí","8.03"
"Guanajuato","7.58"
"México","6.02"
"Veracruz de Ignacio de La Llave","5.04"
"Nayarit","5.00"
"Hidalgo","4.95"
"Morelos","4.54"
"Yucatán","4.39"
"Tabasco","3.39"
"Michoacán de Ocampo","2.60"
"Baja California Sur","2.60"
"Chiapas","2.02"
"Guerrero","1.08"
"Quintana Roo","1.00"
"Campeche","0.81"
"Colima","0.00"
