"Estado","% Ocupación"
"Colima","100.00"
"Yucatán","76.66"
"Tamaulipas","41.48"
"Sonora","40.00"
"Tabasco","37.64"
"Quintana Roo","33.33"
"Nuevo León","32.59"
"Sinaloa","29.57"
"Querétaro","27.27"
"Oaxaca","25.00"
"Veracruz de Ignacio de La Llave","22.22"
"Puebla","19.40"
"México","18.10"
"Hidalgo","16.66"
"Campeche","15.62"
"Ciudad de México","15.59"
"San Luis Potosí","15.38"
"Jalisco","14.50"
"Baja California Sur","14.28"
"Durango","10.25"
"Aguascalientes","9.67"
"Baja California","9.30"
"Guanajuato","8.92"
"Michoacán de Ocampo","7.69"
"Zacatecas","5.55"
"Guerrero","5.12"
"Chihuahua","4.28"
"Chiapas","2.32"
"Coahuila de Zaragoza","0.00"
"Tlaxcala","0.00"
"Morelos","0.00"
"Nayarit","0.00"
