"Estado","% Ocupación"
"Colima","100.00"
"Zacatecas","100.00"
"Querétaro","86.36"
"Durango","81.25"
"Michoacán de Ocampo","72.72"
"Oaxaca","66.66"
"Nuevo León","66.49"
"Yucatán","65.21"
"Veracruz de Ignacio de La Llave","62.50"
"Tlaxcala","62.50"
"Puebla","61.61"
"Jalisco","61.50"
"Ciudad de México","60.45"
"Coahuila de Zaragoza","60.00"
"Tabasco","58.09"
"Tamaulipas","57.62"
"Guanajuato","55.35"
"Aguascalientes","54.83"
"San Luis Potosí","54.34"
"México","51.88"
"Sonora","46.00"
"Morelos","42.85"
"Hidalgo","42.42"
"Sinaloa","41.46"
"Chihuahua","27.11"
"Quintana Roo","23.21"
"Guerrero","20.93"
"Baja California","19.35"
"Campeche","15.62"
"Chiapas","9.52"
"Nayarit","0.00"
"Baja California Sur","0.00"
