"Estado","% Ocupación"
"Colima","100.00"
"Querétaro","90.00"
"Zacatecas","66.66"
"Puebla","51.56"
"Michoacán de Ocampo","50.00"
"Aguascalientes","48.38"
"Durango","48.14"
"Hidalgo","43.47"
"Yucatán","42.85"
"Tamaulipas","40.00"
"Guanajuato","37.50"
"Oaxaca","35.00"
"México","33.70"
"Tabasco","30.00"
"Sonora","29.03"
"Jalisco","27.66"
"Baja California","23.52"
"San Luis Potosí","22.22"
"Nuevo León","21.96"
"Morelos","21.73"
"Ciudad de México","21.40"
"Chiapas","21.27"
"Sinaloa","19.56"
"Chihuahua","15.15"
"Veracruz de Ignacio de La Llave","14.75"
"Quintana Roo","11.11"
"Coahuila de Zaragoza","8.69"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
"Nayarit","0.00"
"Campeche","0.00"
"Guerrero","0.00"
