"Estado","% Ocupación"
"Querétaro","65.00"
"Aguascalientes","61.29"
"Yucatán","51.85"
"Guanajuato","50.87"
"Zacatecas","45.00"
"Durango","39.53"
"Puebla","38.46"
"Colima","33.33"
"Michoacán de Ocampo","30.00"
"Jalisco","28.42"
"Chihuahua","26.47"
"Tabasco","24.70"
"Ciudad de México","24.12"
"México","23.76"
"Nuevo León","22.60"
"Sonora","22.50"
"Chiapas","21.27"
"Baja California","20.00"
"Coahuila de Zaragoza","20.00"
"San Luis Potosí","16.66"
"Veracruz de Ignacio de La Llave","15.51"
"Tamaulipas","15.38"
"Sinaloa","15.21"
"Oaxaca","12.50"
"Hidalgo","10.71"
"Quintana Roo","6.00"
"Guerrero","3.57"
"Campeche","0.00"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
"Morelos","0.00"
"Nayarit","0.00"
