"Estado","% Ocupación"
"Colima","100.00"
"Yucatán","80.00"
"Sinaloa","51.85"
"Oaxaca","50.00"
"Querétaro","50.00"
"Hidalgo","50.00"
"Nuevo León","48.06"
"Tabasco","46.77"
"Sonora","45.65"
"Baja California Sur","45.45"
"Veracruz de Ignacio de La Llave","43.01"
"México","41.05"
"Quintana Roo","39.53"
"Tamaulipas","33.68"
"Jalisco","29.24"
"Coahuila de Zaragoza","28.57"
"Aguascalientes","26.66"
"Ciudad de México","26.48"
"Guerrero","24.59"
"Puebla","23.94"
"Durango","18.18"
"Campeche","15.62"
"Chihuahua","15.62"
"Michoacán de Ocampo","14.28"
"Baja California","13.51"
"Guanajuato","12.28"
"Zacatecas","11.11"
"Chiapas","2.12"
"Tlaxcala","0.00"
"Nayarit","0.00"
"San Luis Potosí","0.00"
"Morelos","0.00"
