"Estado","% Ocupación"
"Colima","80.35"
"Ciudad de México","69.31"
"Nayarit","69.07"
"Nuevo León","68.13"
"Sinaloa","56.53"
"Durango","55.78"
"Oaxaca","53.60"
"Jalisco","49.62"
"Hidalgo","48.88"
"Baja California Sur","45.90"
"Guerrero","45.89"
"Tabasco","44.89"
"Sonora","41.70"
"México","41.62"
"Veracruz de Ignacio de La Llave","41.37"
"Yucatán","40.67"
"Tlaxcala","37.09"
"Tamaulipas","31.64"
"Michoacán de Ocampo","28.25"
"Puebla","25.56"
"Zacatecas","24.80"
"Querétaro","24.69"
"San Luis Potosí","24.65"
"Aguascalientes","22.22"
"Quintana Roo","22.04"
"Chiapas","19.71"
"Baja California","18.60"
"Chihuahua","18.00"
"Morelos","15.62"
"Coahuila de Zaragoza","11.39"
"Campeche","10.60"
"Guanajuato","7.58"
