"Estado","% Ocupación"
"Colima","100.00"
"Durango","88.46"
"Oaxaca","76.19"
"Yucatán","75.00"
"Ciudad de México","72.90"
"Sinaloa","72.52"
"Nuevo León","72.06"
"Querétaro","68.18"
"Jalisco","63.54"
"Michoacán de Ocampo","61.53"
"Guerrero","53.57"
"Veracruz de Ignacio de La Llave","48.35"
"México","46.57"
"Sonora","44.73"
"Zacatecas","44.44"
"Puebla","43.83"
"Tamaulipas","43.82"
"Baja California Sur","40.00"
"San Luis Potosí","36.66"
"Aguascalientes","36.00"
"Tabasco","31.50"
"Quintana Roo","30.15"
"Chihuahua","29.82"
"Hidalgo","26.66"
"Chiapas","18.75"
"Coahuila de Zaragoza","18.18"
"Baja California","16.21"
"Guanajuato","16.07"
"Campeche","15.62"
"Morelos","5.26"
"Nayarit","0.00"
"Tlaxcala","0.00"
