"Estado","% Ocupación"
"Colima","80.00"
"Nayarit","72.32"
"Nuevo León","69.23"
"Ciudad de México","65.75"
"Oaxaca","62.83"
"Hidalgo","57.14"
"Sinaloa","51.16"
"Jalisco","49.90"
"Durango","49.42"
"Tabasco","47.20"
"México","46.21"
"Veracruz de Ignacio de La Llave","45.72"
"Guerrero","45.58"
"Baja California Sur","45.37"
"Yucatán","43.24"
"Sonora","38.21"
"Tlaxcala","33.89"
"Tamaulipas","29.31"
"Puebla","28.81"
"San Luis Potosí","28.75"
"Michoacán de Ocampo","27.75"
"Zacatecas","27.55"
"Querétaro","25.81"
"Aguascalientes","25.00"
"Quintana Roo","23.46"
"Chihuahua","17.08"
"Baja California","16.99"
"Chiapas","16.61"
"Campeche","13.23"
"Morelos","12.90"
"Coahuila de Zaragoza","10.32"
"Guanajuato","8.44"
