"Estado","% Ocupación"
"Tlaxcala","14.28"
"Jalisco","4.88"
"Tabasco","4.02"
"Sonora","2.27"
"Aguascalientes","1.78"
"Quintana Roo","1.29"
"Yucatán","1.26"
"Hidalgo","1.25"
"Sinaloa","1.14"
"Puebla","0.94"
"San Luis Potosí","0.93"
"Ciudad de México","0.79"
"Michoacán de Ocampo","0.70"
"Guanajuato","0.66"
"Nuevo León","0.66"
"Baja California","0.49"
"México","0.40"
"Guerrero","0.00"
"Tamaulipas","0.00"
"Nayarit","0.00"
"Baja California Sur","0.00"
"Oaxaca","0.00"
"Coahuila de Zaragoza","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"Campeche","0.00"
"Chiapas","0.00"
"Querétaro","0.00"
"Zacatecas","0.00"
"Morelos","0.00"
"Durango","0.00"
"Chihuahua","0.00"
"Colima","0.00"
