"Estado","% Ocupación"
"Ciudad de México","59.42"
"Sinaloa","59.03"
"Nayarit","58.50"
"Baja California Sur","57.50"
"Hidalgo","53.04"
"Quintana Roo","49.06"
"Durango","48.75"
"Nuevo León","45.58"
"Guerrero","45.02"
"Veracruz de Ignacio de La Llave","44.98"
"Sonora","40.63"
"Oaxaca","40.55"
"México","36.11"
"Jalisco","35.36"
"Tlaxcala","34.72"
"Tamaulipas","34.43"
"Colima","32.92"
"Puebla","27.65"
"Tabasco","25.26"
"Michoacán de Ocampo","24.23"
"Querétaro","22.53"
"Baja California","21.99"
"Aguascalientes","21.81"
"Morelos","20.28"
"Yucatán","20.24"
"Zacatecas","18.18"
"Chihuahua","14.77"
"Coahuila de Zaragoza","14.01"
"San Luis Potosí","13.31"
"Chiapas","10.49"
"Campeche","9.93"
"Guanajuato","6.85"
